"","Motif","count","freq","iteration"
"140","StrongW_Mutualism",26,0.371428571428571,"9966"
"141","Absent",10,0.142857142857143,"9965"
"142","Mutualism_Antagonism",14,0.2,"9965"
"143","StrongW_Antagonism",22,0.314285714285714,"9965"
"144","StrongW_Mutualism",24,0.342857142857143,"9965"
"145","Absent",10,0.142857142857143,"9964"
"146","Mutualism_Antagonism",13,0.185714285714286,"9964"
"147","StrongW_Antagonism",21,0.3,"9964"
"148","StrongW_Mutualism",26,0.371428571428571,"9964"
"149","Absent",8,0.114285714285714,"9963"
"150","Mutualism_Antagonism",9,0.128571428571429,"9963"
"151","StrongW_Antagonism",26,0.371428571428571,"9963"
"152","StrongW_Mutualism",27,0.385714285714286,"9963"
"153","Absent",7,0.1,"9962"
"154","Mutualism_Antagonism",12,0.171428571428571,"9962"
"155","StrongW_Antagonism",25,0.357142857142857,"9962"
"156","StrongW_Mutualism",26,0.371428571428571,"9962"
"157","Absent",10,0.142857142857143,"9961"
"158","Mutualism_Antagonism",15,0.214285714285714,"9961"
"159","StrongW_Antagonism",22,0.314285714285714,"9961"
"160","StrongW_Mutualism",23,0.328571428571429,"9961"
"161","Absent",9,0.128571428571429,"9960"
"162","Mutualism_Antagonism",15,0.214285714285714,"9960"
"163","StrongW_Antagonism",22,0.314285714285714,"9960"
"164","StrongW_Mutualism",24,0.342857142857143,"9960"
"165","Absent",7,0.1,"9959"
"166","Mutualism_Antagonism",12,0.171428571428571,"9959"
"167","StrongW_Antagonism",23,0.328571428571429,"9959"
"168","StrongW_Mutualism",28,0.4,"9959"
"169","Absent",10,0.142857142857143,"9958"
"170","Mutualism_Antagonism",10,0.142857142857143,"9958"
"171","StrongW_Antagonism",22,0.314285714285714,"9958"
"172","StrongW_Mutualism",28,0.4,"9958"
"173","Absent",11,0.157142857142857,"9957"
"174","Mutualism_Antagonism",8,0.114285714285714,"9957"
"175","StrongW_Antagonism",24,0.342857142857143,"9957"
"176","StrongW_Mutualism",27,0.385714285714286,"9957"
"177","Absent",11,0.157142857142857,"9956"
"178","Mutualism_Antagonism",11,0.157142857142857,"9956"
"179","StrongW_Antagonism",25,0.357142857142857,"9956"
"180","StrongW_Mutualism",23,0.328571428571429,"9956"
"181","Absent",7,0.1,"9955"
"182","Mutualism_Antagonism",10,0.142857142857143,"9955"
"183","StrongW_Antagonism",24,0.342857142857143,"9955"
"184","StrongW_Mutualism",29,0.414285714285714,"9955"
"185","Absent",9,0.128571428571429,"9954"
"186","Mutualism_Antagonism",10,0.142857142857143,"9954"
"187","StrongW_Antagonism",26,0.371428571428571,"9954"
"188","StrongW_Mutualism",25,0.357142857142857,"9954"
"189","Absent",9,0.128571428571429,"9953"
"190","Mutualism_Antagonism",13,0.185714285714286,"9953"
"191","StrongW_Antagonism",22,0.314285714285714,"9953"
"192","StrongW_Mutualism",26,0.371428571428571,"9953"
"193","Absent",13,0.185714285714286,"9952"
"194","Mutualism_Antagonism",17,0.242857142857143,"9952"
"195","StrongW_Antagonism",17,0.242857142857143,"9952"
"196","StrongW_Mutualism",23,0.328571428571429,"9952"
"197","Absent",11,0.157142857142857,"9951"
"198","Mutualism_Antagonism",11,0.157142857142857,"9951"
"199","StrongW_Antagonism",22,0.314285714285714,"9951"
"200","StrongW_Mutualism",26,0.371428571428571,"9951"
"201","Absent",7,0.1,"9950"
"202","Mutualism_Antagonism",13,0.185714285714286,"9950"
"203","StrongW_Antagonism",22,0.314285714285714,"9950"
"204","StrongW_Mutualism",28,0.4,"9950"
"205","Absent",8,0.114285714285714,"9949"
"206","Mutualism_Antagonism",11,0.157142857142857,"9949"
"207","StrongW_Antagonism",23,0.328571428571429,"9949"
"208","StrongW_Mutualism",28,0.4,"9949"
"209","Absent",8,0.114285714285714,"9948"
"210","Mutualism_Antagonism",12,0.171428571428571,"9948"
"211","StrongW_Antagonism",23,0.328571428571429,"9948"
"212","StrongW_Mutualism",27,0.385714285714286,"9948"
"213","Absent",9,0.128571428571429,"9947"
"214","Mutualism_Antagonism",13,0.185714285714286,"9947"
"215","StrongW_Antagonism",23,0.328571428571429,"9947"
"216","StrongW_Mutualism",25,0.357142857142857,"9947"
"217","Absent",6,0.0857142857142857,"9946"
"218","Mutualism_Antagonism",14,0.2,"9946"
"219","StrongW_Antagonism",23,0.328571428571429,"9946"
"220","StrongW_Mutualism",27,0.385714285714286,"9946"
"221","Absent",10,0.142857142857143,"9945"
"222","Mutualism_Antagonism",12,0.171428571428571,"9945"
"223","StrongW_Antagonism",21,0.3,"9945"
"224","StrongW_Mutualism",27,0.385714285714286,"9945"
"225","Absent",8,0.114285714285714,"9944"
"226","Mutualism_Antagonism",14,0.2,"9944"
"227","StrongW_Antagonism",21,0.3,"9944"
"228","StrongW_Mutualism",27,0.385714285714286,"9944"
"229","Absent",10,0.142857142857143,"9943"
"230","Mutualism_Antagonism",12,0.171428571428571,"9943"
"231","StrongW_Antagonism",23,0.328571428571429,"9943"
"232","StrongW_Mutualism",25,0.357142857142857,"9943"
"233","Absent",13,0.185714285714286,"9942"
"234","Mutualism_Antagonism",14,0.2,"9942"
"235","StrongW_Antagonism",23,0.328571428571429,"9942"
"236","StrongW_Mutualism",20,0.285714285714286,"9942"
"237","Absent",9,0.128571428571429,"9941"
"238","Mutualism_Antagonism",15,0.214285714285714,"9941"
"239","StrongW_Antagonism",20,0.285714285714286,"9941"
"240","StrongW_Mutualism",26,0.371428571428571,"9941"
"241","Absent",10,0.142857142857143,"9940"
"242","Mutualism_Antagonism",17,0.242857142857143,"9940"
"243","StrongW_Antagonism",20,0.285714285714286,"9940"
"244","StrongW_Mutualism",23,0.328571428571429,"9940"
"245","Absent",12,0.171428571428571,"9939"
"246","Mutualism_Antagonism",12,0.171428571428571,"9939"
"247","StrongW_Antagonism",25,0.357142857142857,"9939"
"248","StrongW_Mutualism",21,0.3,"9939"
"249","Absent",11,0.157142857142857,"9938"
"250","Mutualism_Antagonism",14,0.2,"9938"
"251","StrongW_Antagonism",22,0.314285714285714,"9938"
"252","StrongW_Mutualism",23,0.328571428571429,"9938"
"253","Absent",14,0.2,"9937"
"254","Mutualism_Antagonism",12,0.171428571428571,"9937"
"255","StrongW_Antagonism",22,0.314285714285714,"9937"
"256","StrongW_Mutualism",22,0.314285714285714,"9937"
"257","Absent",9,0.128571428571429,"9936"
"258","Mutualism_Antagonism",17,0.242857142857143,"9936"
"259","StrongW_Antagonism",17,0.242857142857143,"9936"
"260","StrongW_Mutualism",27,0.385714285714286,"9936"
"261","Absent",13,0.185714285714286,"9935"
"262","Mutualism_Antagonism",16,0.228571428571429,"9935"
"263","StrongW_Antagonism",21,0.3,"9935"
"264","StrongW_Mutualism",20,0.285714285714286,"9935"
"265","Absent",8,0.114285714285714,"9934"
"266","Mutualism_Antagonism",12,0.171428571428571,"9934"
"267","StrongW_Antagonism",23,0.328571428571429,"9934"
"268","StrongW_Mutualism",27,0.385714285714286,"9934"
"269","Absent",10,0.142857142857143,"9933"
"270","Mutualism_Antagonism",11,0.157142857142857,"9933"
"271","StrongW_Antagonism",26,0.371428571428571,"9933"
"272","StrongW_Mutualism",23,0.328571428571429,"9933"
"273","Absent",7,0.1,"9932"
"274","Mutualism_Antagonism",12,0.171428571428571,"9932"
"275","StrongW_Antagonism",23,0.328571428571429,"9932"
"276","StrongW_Mutualism",28,0.4,"9932"
"277","Absent",13,0.185714285714286,"9931"
"278","Mutualism_Antagonism",17,0.242857142857143,"9931"
"279","StrongW_Antagonism",16,0.228571428571429,"9931"
"280","StrongW_Mutualism",24,0.342857142857143,"9931"
"281","Absent",6,0.0857142857142857,"9930"
"282","Mutualism_Antagonism",14,0.2,"9930"
"283","StrongW_Antagonism",22,0.314285714285714,"9930"
"284","StrongW_Mutualism",28,0.4,"9930"
"285","Absent",10,0.142857142857143,"9929"
"286","Mutualism_Antagonism",15,0.214285714285714,"9929"
"287","StrongW_Antagonism",21,0.3,"9929"
"288","StrongW_Mutualism",24,0.342857142857143,"9929"
"289","Absent",6,0.0857142857142857,"9928"
"290","Mutualism_Antagonism",12,0.171428571428571,"9928"
"291","StrongW_Antagonism",25,0.357142857142857,"9928"
"292","StrongW_Mutualism",27,0.385714285714286,"9928"
"293","Absent",10,0.142857142857143,"9927"
"294","Mutualism_Antagonism",10,0.142857142857143,"9927"
"295","StrongW_Antagonism",22,0.314285714285714,"9927"
"296","StrongW_Mutualism",28,0.4,"9927"
"297","Absent",11,0.157142857142857,"9926"
"298","Mutualism_Antagonism",9,0.128571428571429,"9926"
"299","StrongW_Antagonism",27,0.385714285714286,"9926"
"300","StrongW_Mutualism",23,0.328571428571429,"9926"
"301","Absent",11,0.157142857142857,"9925"
"302","Mutualism_Antagonism",13,0.185714285714286,"9925"
"303","StrongW_Antagonism",21,0.3,"9925"
"304","StrongW_Mutualism",25,0.357142857142857,"9925"
"305","Absent",12,0.171428571428571,"9924"
"306","Mutualism_Antagonism",15,0.214285714285714,"9924"
"307","StrongW_Antagonism",21,0.3,"9924"
"308","StrongW_Mutualism",22,0.314285714285714,"9924"
"309","Absent",11,0.157142857142857,"9923"
"310","Mutualism_Antagonism",15,0.214285714285714,"9923"
"311","StrongW_Antagonism",23,0.328571428571429,"9923"
"312","StrongW_Mutualism",21,0.3,"9923"
"313","Absent",12,0.171428571428571,"9922"
"314","Mutualism_Antagonism",13,0.185714285714286,"9922"
"315","StrongW_Antagonism",21,0.3,"9922"
"316","StrongW_Mutualism",24,0.342857142857143,"9922"
"317","Absent",13,0.185714285714286,"9921"
"318","Mutualism_Antagonism",11,0.157142857142857,"9921"
"319","StrongW_Antagonism",24,0.342857142857143,"9921"
"320","StrongW_Mutualism",22,0.314285714285714,"9921"
"321","Absent",8,0.114285714285714,"9920"
"322","Mutualism_Antagonism",12,0.171428571428571,"9920"
"323","StrongW_Antagonism",22,0.314285714285714,"9920"
"324","StrongW_Mutualism",28,0.4,"9920"
"325","Absent",7,0.1,"9919"
"326","Mutualism_Antagonism",10,0.142857142857143,"9919"
"327","StrongW_Antagonism",25,0.357142857142857,"9919"
"328","StrongW_Mutualism",28,0.4,"9919"
"329","Absent",12,0.171428571428571,"9918"
"330","Mutualism_Antagonism",14,0.2,"9918"
"331","StrongW_Antagonism",22,0.314285714285714,"9918"
"332","StrongW_Mutualism",22,0.314285714285714,"9918"
"333","Absent",7,0.1,"9917"
"334","Mutualism_Antagonism",8,0.114285714285714,"9917"
"335","StrongW_Antagonism",28,0.4,"9917"
"336","StrongW_Mutualism",27,0.385714285714286,"9917"
"337","Absent",8,0.114285714285714,"9916"
"338","Mutualism_Antagonism",9,0.128571428571429,"9916"
"339","StrongW_Antagonism",27,0.385714285714286,"9916"
"340","StrongW_Mutualism",26,0.371428571428571,"9916"
"341","Absent",10,0.142857142857143,"9915"
"342","Mutualism_Antagonism",10,0.142857142857143,"9915"
"343","StrongW_Antagonism",25,0.357142857142857,"9915"
"344","StrongW_Mutualism",25,0.357142857142857,"9915"
"345","Absent",11,0.157142857142857,"9914"
"346","Mutualism_Antagonism",12,0.171428571428571,"9914"
"347","StrongW_Antagonism",24,0.342857142857143,"9914"
"348","StrongW_Mutualism",23,0.328571428571429,"9914"
"349","Absent",10,0.142857142857143,"9913"
"350","Mutualism_Antagonism",14,0.2,"9913"
"351","StrongW_Antagonism",23,0.328571428571429,"9913"
"352","StrongW_Mutualism",23,0.328571428571429,"9913"
"353","Absent",11,0.157142857142857,"9912"
"354","Mutualism_Antagonism",15,0.214285714285714,"9912"
"355","StrongW_Antagonism",20,0.285714285714286,"9912"
"356","StrongW_Mutualism",24,0.342857142857143,"9912"
"357","Absent",9,0.128571428571429,"9911"
"358","Mutualism_Antagonism",8,0.114285714285714,"9911"
"359","StrongW_Antagonism",25,0.357142857142857,"9911"
"360","StrongW_Mutualism",28,0.4,"9911"
"361","Absent",11,0.157142857142857,"9910"
"362","Mutualism_Antagonism",15,0.214285714285714,"9910"
"363","StrongW_Antagonism",19,0.271428571428571,"9910"
"364","StrongW_Mutualism",25,0.357142857142857,"9910"
"365","Absent",10,0.142857142857143,"9909"
"366","Mutualism_Antagonism",12,0.171428571428571,"9909"
"367","StrongW_Antagonism",24,0.342857142857143,"9909"
"368","StrongW_Mutualism",24,0.342857142857143,"9909"
"369","Absent",10,0.142857142857143,"9908"
"370","Mutualism_Antagonism",13,0.185714285714286,"9908"
"371","StrongW_Antagonism",18,0.257142857142857,"9908"
"372","StrongW_Mutualism",29,0.414285714285714,"9908"
"373","Absent",4,0.0571428571428571,"9907"
"374","Mutualism_Antagonism",10,0.142857142857143,"9907"
"375","StrongW_Antagonism",26,0.371428571428571,"9907"
"376","StrongW_Mutualism",30,0.428571428571429,"9907"
"377","Absent",8,0.114285714285714,"9906"
"378","Mutualism_Antagonism",14,0.2,"9906"
"379","StrongW_Antagonism",20,0.285714285714286,"9906"
"380","StrongW_Mutualism",28,0.4,"9906"
"381","Absent",7,0.1,"9905"
"382","Mutualism_Antagonism",10,0.142857142857143,"9905"
"383","StrongW_Antagonism",23,0.328571428571429,"9905"
"384","StrongW_Mutualism",30,0.428571428571429,"9905"
"385","Absent",12,0.171428571428571,"9904"
"386","Mutualism_Antagonism",13,0.185714285714286,"9904"
"387","StrongW_Antagonism",22,0.314285714285714,"9904"
"388","StrongW_Mutualism",23,0.328571428571429,"9904"
"389","Absent",7,0.1,"9903"
"390","Mutualism_Antagonism",17,0.242857142857143,"9903"
"391","StrongW_Antagonism",19,0.271428571428571,"9903"
"392","StrongW_Mutualism",27,0.385714285714286,"9903"
"393","Absent",12,0.171428571428571,"9902"
"394","Mutualism_Antagonism",15,0.214285714285714,"9902"
"395","StrongW_Antagonism",21,0.3,"9902"
"396","StrongW_Mutualism",22,0.314285714285714,"9902"
"397","Absent",9,0.128571428571429,"9901"
"398","Mutualism_Antagonism",11,0.157142857142857,"9901"
"399","StrongW_Antagonism",25,0.357142857142857,"9901"
"400","StrongW_Mutualism",25,0.357142857142857,"9901"
"401","Absent",8,0.114285714285714,"9900"
"402","Mutualism_Antagonism",13,0.185714285714286,"9900"
"403","StrongW_Antagonism",24,0.342857142857143,"9900"
"404","StrongW_Mutualism",25,0.357142857142857,"9900"
"405","Absent",8,0.114285714285714,"9899"
"406","Mutualism_Antagonism",16,0.228571428571429,"9899"
"407","StrongW_Antagonism",21,0.3,"9899"
"408","StrongW_Mutualism",25,0.357142857142857,"9899"
"409","Absent",15,0.214285714285714,"9898"
"410","Mutualism_Antagonism",11,0.157142857142857,"9898"
"411","StrongW_Antagonism",20,0.285714285714286,"9898"
"412","StrongW_Mutualism",24,0.342857142857143,"9898"
"413","Absent",11,0.157142857142857,"9897"
"414","Mutualism_Antagonism",13,0.185714285714286,"9897"
"415","StrongW_Antagonism",22,0.314285714285714,"9897"
"416","StrongW_Mutualism",24,0.342857142857143,"9897"
"417","Absent",11,0.157142857142857,"9896"
"418","Mutualism_Antagonism",15,0.214285714285714,"9896"
"419","StrongW_Antagonism",20,0.285714285714286,"9896"
"420","StrongW_Mutualism",24,0.342857142857143,"9896"
"421","Absent",10,0.142857142857143,"9895"
"422","Mutualism_Antagonism",11,0.157142857142857,"9895"
"423","StrongW_Antagonism",22,0.314285714285714,"9895"
"424","StrongW_Mutualism",27,0.385714285714286,"9895"
"425","Absent",12,0.171428571428571,"9894"
"426","Mutualism_Antagonism",15,0.214285714285714,"9894"
"427","StrongW_Antagonism",21,0.3,"9894"
"428","StrongW_Mutualism",22,0.314285714285714,"9894"
"429","Absent",11,0.157142857142857,"9893"
"430","Mutualism_Antagonism",10,0.142857142857143,"9893"
"431","StrongW_Antagonism",23,0.328571428571429,"9893"
"432","StrongW_Mutualism",26,0.371428571428571,"9893"
"433","Absent",11,0.157142857142857,"9892"
"434","Mutualism_Antagonism",9,0.128571428571429,"9892"
"435","StrongW_Antagonism",26,0.371428571428571,"9892"
"436","StrongW_Mutualism",24,0.342857142857143,"9892"
"437","Absent",4,0.0571428571428571,"9891"
"438","Mutualism_Antagonism",10,0.142857142857143,"9891"
"439","StrongW_Antagonism",27,0.385714285714286,"9891"
"440","StrongW_Mutualism",29,0.414285714285714,"9891"
"441","Absent",5,0.0714285714285714,"9890"
"442","Mutualism_Antagonism",10,0.142857142857143,"9890"
"443","StrongW_Antagonism",28,0.4,"9890"
"444","StrongW_Mutualism",27,0.385714285714286,"9890"
"445","Absent",10,0.142857142857143,"9889"
"446","Mutualism_Antagonism",12,0.171428571428571,"9889"
"447","StrongW_Antagonism",22,0.314285714285714,"9889"
"448","StrongW_Mutualism",26,0.371428571428571,"9889"
"449","Absent",11,0.157142857142857,"9888"
"450","Mutualism_Antagonism",11,0.157142857142857,"9888"
"451","StrongW_Antagonism",22,0.314285714285714,"9888"
"452","StrongW_Mutualism",26,0.371428571428571,"9888"
"453","Absent",14,0.2,"9887"
"454","Mutualism_Antagonism",16,0.228571428571429,"9887"
"455","StrongW_Antagonism",19,0.271428571428571,"9887"
"456","StrongW_Mutualism",21,0.3,"9887"
"457","Absent",12,0.171428571428571,"9886"
"458","Mutualism_Antagonism",12,0.171428571428571,"9886"
"459","StrongW_Antagonism",21,0.3,"9886"
"460","StrongW_Mutualism",25,0.357142857142857,"9886"
"461","Absent",10,0.142857142857143,"9885"
"462","Mutualism_Antagonism",13,0.185714285714286,"9885"
"463","StrongW_Antagonism",23,0.328571428571429,"9885"
"464","StrongW_Mutualism",24,0.342857142857143,"9885"
"465","Absent",9,0.128571428571429,"9884"
"466","Mutualism_Antagonism",15,0.214285714285714,"9884"
"467","StrongW_Antagonism",21,0.3,"9884"
"468","StrongW_Mutualism",25,0.357142857142857,"9884"
"469","Absent",13,0.185714285714286,"9883"
"470","Mutualism_Antagonism",10,0.142857142857143,"9883"
"471","StrongW_Antagonism",22,0.314285714285714,"9883"
"472","StrongW_Mutualism",25,0.357142857142857,"9883"
"473","Absent",11,0.157142857142857,"9882"
"474","Mutualism_Antagonism",10,0.142857142857143,"9882"
"475","StrongW_Antagonism",23,0.328571428571429,"9882"
"476","StrongW_Mutualism",26,0.371428571428571,"9882"
"477","Absent",9,0.128571428571429,"9881"
"478","Mutualism_Antagonism",14,0.2,"9881"
"479","StrongW_Antagonism",21,0.3,"9881"
"480","StrongW_Mutualism",26,0.371428571428571,"9881"
"481","Absent",7,0.1,"9880"
"482","Mutualism_Antagonism",10,0.142857142857143,"9880"
"483","StrongW_Antagonism",24,0.342857142857143,"9880"
"484","StrongW_Mutualism",29,0.414285714285714,"9880"
"485","Absent",10,0.142857142857143,"9879"
"486","Mutualism_Antagonism",11,0.157142857142857,"9879"
"487","StrongW_Antagonism",23,0.328571428571429,"9879"
"488","StrongW_Mutualism",26,0.371428571428571,"9879"
"489","Absent",8,0.114285714285714,"9878"
"490","Mutualism_Antagonism",8,0.114285714285714,"9878"
"491","StrongW_Antagonism",25,0.357142857142857,"9878"
"492","StrongW_Mutualism",29,0.414285714285714,"9878"
"493","Absent",10,0.142857142857143,"9877"
"494","Mutualism_Antagonism",16,0.228571428571429,"9877"
"495","StrongW_Antagonism",18,0.257142857142857,"9877"
"496","StrongW_Mutualism",26,0.371428571428571,"9877"
"497","Absent",9,0.128571428571429,"9876"
"498","Mutualism_Antagonism",12,0.171428571428571,"9876"
"499","StrongW_Antagonism",21,0.3,"9876"
"500","StrongW_Mutualism",28,0.4,"9876"
"501","Absent",10,0.142857142857143,"9875"
"502","Mutualism_Antagonism",15,0.214285714285714,"9875"
"503","StrongW_Antagonism",24,0.342857142857143,"9875"
"504","StrongW_Mutualism",21,0.3,"9875"
"505","Absent",11,0.157142857142857,"9874"
"506","Mutualism_Antagonism",16,0.228571428571429,"9874"
"507","StrongW_Antagonism",20,0.285714285714286,"9874"
"508","StrongW_Mutualism",23,0.328571428571429,"9874"
"509","Absent",11,0.157142857142857,"9873"
"510","Mutualism_Antagonism",14,0.2,"9873"
"511","StrongW_Antagonism",20,0.285714285714286,"9873"
"512","StrongW_Mutualism",25,0.357142857142857,"9873"
"513","Absent",11,0.157142857142857,"9872"
"514","Mutualism_Antagonism",15,0.214285714285714,"9872"
"515","StrongW_Antagonism",20,0.285714285714286,"9872"
"516","StrongW_Mutualism",24,0.342857142857143,"9872"
"517","Absent",7,0.1,"9871"
"518","Mutualism_Antagonism",13,0.185714285714286,"9871"
